function	10BF	11BF	12BF	13BF	15BF	16BF	17BF	2BF	3BF	4BF	6BF	7BF	8BF	9BF
RXN-13266	174.5	1.0	26.75	20.0	40.0	42.79	60.64	333.14	505.71	267.04	629.25	170.04	519.5999999999999	297.0
RXN-13267	174.5	1.0	26.75	20.0	40.0	42.79	60.64	333.14	505.71	267.04	629.25	170.04	519.5999999999999	297.0
RXN-13268	174.5	1.0	26.75	20.0	40.0	42.79	60.64	333.14	505.71	267.04	629.25	170.04	519.5999999999999	297.0
RXN-13269	3.0	0.0	0.0	0.0	0.0	3.5	0.0	8.33	0.0	2.33	0.0	12.0	21.5	3.5
RXN-13274	3.0	0.0	0.0	0.0	0.0	0.0	0.0	8.33	0.0	2.33	0.0	9.0	21.5	0.0
RXN-13275	15.0	0.0	0.0	15.0	0.0	108.0	38.0	18.66	0.0	4.66	24.0	35.0	72.75	21.0
RXN-13276	3.0	0.0	0.0	0.0	0.0	0.0	0.0	10.66	0.0	4.66	0.0	9.0	21.5	0.0
RXN-13277	3.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	9.0	21.5	0.0
RXN-13279	2230.0	310.34000000000003	1928.0	1209.0	1270.0	1082.0	354.0	533.0	8.0	44.0	360.0	598.0	679.0	1209.0
RXN-13280	3.0	0.0	0.0	0.0	0.0	0.0	0.0	8.33	0.0	2.33	0.0	9.0	21.5	0.0
RXN-13290	18278.43	13113.53	18395.04	14272.04	10363.91	34877.270000000004	13156.14	9426.96	27037.38	21626.13	11022.32	11550.89	11598.3	13926.62
RXN-13313	4302.83	3685.83	5193.93	2835.33	2840.5	2765.28	3451.42	1609.08	493.06	2996.62	1686.33	1793.62	2391.13	2362.34
RXN-13323	43.0	73.0	56.0	6.0	0.0	32.0	3.0	24.0	0.0	8.75	53.0	68.0	24.75	0.0
RXN-13328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	17.0	0.0	0.0
RXN-13332	0.0	0.0	0.0	0.0	0.0	0.0	46.0	90.0	0.0	0.0	26.0	50.0	125.0	38.0
RXN-13335	0.0	73.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13337	0.0	73.0	0.0	0.0	0.0	18.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13403	3113.57	809.7	2280.54	3635.63	1429.33	2251.58	1717.4499999999998	2414.78	763.02	756.8299999999999	2853.89	2793.46	4254.95	2354.8
RXN-13418	0.0	1.0	0.0	0.0	3.0	28.79	12.64	15.14	13.71	17.29	0.0	7.29	23.78	10.0
RXN-13426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.14	1.71	5.29	0.0	7.29	15.14	0.0
RXN-13439	55.0	8.0	0.0	917.0	0.0	0.6	28.17	0.0	0.0	0.0	86.0	192.33	104.67	7.0
RXN-13440	55.0	8.0	0.0	917.0	0.0	0.6	28.17	0.0	0.0	0.0	86.0	192.33	104.67	7.0
RXN-13449	1926.42	1628.9	762.29	3510.9300000000003	313.33	782.0	1809.17	2776.0	1802.8	1246.0	4023.0	4949.73	3239.35	1948.65
RXN-13459	145.5	142.5	51.5	203.0	60.25	252.41000000000005	383.78	182.05	84.71000000000001	2988.7	252.75	423.29	805.23	340.75
RXN-13482	2373.52	1395.2	1328.04	4517.9	578.5799999999999	7912.37	2777.81	4236.219999999999	9805.56	9872.87	5486.139999999999	5321.969999999999	6052.33	2950.43
RXN-13568	0.0	74.17	0.0	3.5	0.0	18.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	1.75	8.25	77.0	8.25	0.0
RXN-13574	126.0	15.0	67.0	94.0	13.0	77.0	64.0	179.0	1079.0	432.0	180.0	244.0	353.5	131.0
RXN-13585	50.0	0.0	0.0	0.0	4.0	3.5	0.0	6.0	9.0	12.0	11.0	50.0	71.0	13.5
RXN-13589	14.0	0.0	0.0	0.0	0.0	3.5	0.0	0.0	9.0	12.0	0.0	10.0	9.0	13.5
RXN-13596	54.5	1.5	15.0	24.0	12.25	14.0	3.0	53.25	9.0	12.0	19.75	68.0	67.75	28.75
RXN-13602	27861.59	19098.97	32474.620000000003	22663.67	16993.08	58180.41	21859.620000000003	17053.28	38289.16	27062.44	16950.4	19580.21	21531.93	19296.76
RXN-13603	27861.59	19098.97	32474.620000000003	22663.67	16993.08	58180.41	21859.620000000003	17053.28	38289.16	27062.44	16950.4	19580.21	21531.93	19296.76
RXN-13614	18278.43	13113.53	18395.04	14272.04	10363.91	34877.270000000004	13156.14	9426.96	27037.38	21626.13	11022.32	11550.89	11598.3	13926.62
RXN-13615	0.0	146.0	0.0	0.0	0.0	36.25	0.0	40.28	3.42	12.58	21.0	65.58	36.28	64.0
RXN-13616	1409.8200000000002	955.2	559.5	2648.7	205.33	558.12	1196.59	1736.42	1532.73	978.87	2342.0	2632.0	2140.01	1284.05
RXN-13617	0.0	76.0	0.0	0.0	6.0	79.12	120.42	162.28	12.42	26.58	59.0	131.57999999999998	303.8	118.0
RXN-13671	956.0	318.5	392.79	3463.54	229.0	7198.51	770.95	2427.64	6852.56	8333.54	1795.89	2752.12	3474.65	370.33
RXN-13673	47.0	5.0	56.0	0.0	18.0	185.45	75.7	84.56	6.84	21.91	102.0	175.16	108.35	0.0
RXN-13675	231.0	175.0	96.0	223.0	6.0	80.28999999999999	106.14	42.14	33.71	86.03999999999999	138.0	246.29	65.65	32.0
RXN-13689	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13697	11815.98	8718.7	11571.44	11335.06	6262.58	36086.04	8599.15	6922.38	37957.99	32881.96	7936.22	8282.58	9940.12	9020.64
RXN-13698	5186.83	3867.0	5566.43	3895.58	3004.5	20159.28	3781.14	2328.2200000000003	7494.27	8335.46	2472.91	2383.04	3839.01	3573.59
RXN-13704	55.0	98.0	0.0	38.0	12.0	83.5	14.0	11.0	34.0	2543.0	18.0	121.0	66.0	0.0
RXN-13729	0.0	0.0	0.0	0.0	0.0	3.5	0.0	0.0	0.0	8.0	22.0	14.0	0.0	36.5
RXN-13749	29.0	16.0	47.0	25.0	17.0	45.0	16.0	159.0	1079.0	438.0	233.0	488.0	354.0	187.0
RXN-13750	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13755	18.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	11.0	137.0	357.0	214.0	90.0
RXN-13758	133.0	123.5	81.78999999999999	997.43	18.0	220.04	425.81	139.14	370.71	164.04000000000002	304.14	390.62	228.94	284.0
RXN-13759	133.0	123.5	81.78999999999999	997.43	18.0	220.04	425.81	139.14	370.71	164.04000000000002	304.14	390.62	228.94	284.0
RXN-13760	102.92	0.0	0.0	61.0	8.33	0.0	160.0	349.0	0.0	27.0	453.0	532.0	606.0799999999999	202.75
RXN-13776	0.0	0.0	0.0	0.0	3.0	27.5	9.5	0.0	0.0	0.0	0.0	0.0	2.88	0.0
RXN-13779	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13783	0.0	2.0	0.0	0.0	0.0	2.58	6.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13788	9388.24	5983.49	10896.29	6166.66	5827.5	5450.139999999999	6158.5	2968.24	7366.66	5612.01	2817.91	3314.5	3181.8100000000004	5885.1
RXN-13805	4002.14	2140.9	2322.08	6704.71	944.91	3696.13	5047.09	7646.33	5199.33	9115.53	9494.2	9386.3	11612.69	4995.84
RXN-1381	4002.14	2140.9	2322.08	6704.71	944.91	3696.13	5047.09	7646.33	5199.33	9115.53	9494.2	9386.3	11612.69	4995.84
RXN-13852	721.2	521.7	292.79	2258.03	206.0	966.5	666.1700000000001	1997.0	705.83	581.75	1314.22	2395.33	2422.42	665.0
RXN-13854	60.0	2.5	0.79	102.43	9.0	72.08	34.78	30.28	3.42	14.58	23.0	75.58	50.92	0.0
RXN-13868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0
RXN-13908	4.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	7.0	17.0	0.0	0.0
RXN-13909	0.0	1.0	0.0	0.0	3.0	19.29	12.64	42.14	18.71	8.29	19.0	19.29	39.02	0.0
RXN-13946	534.2	351.2	255.0	2027.6	206.0	923.0	607.0	1945.5	1315.66	781.75	1161.91	1728.0	2368.25	631.0
RXN-13990	7257.809999999999	5291.36	8168.19	6968.389999999999	3926.25	4251.4	6453.950000000001	4159.8	2584.87	1601.13	5451.1900000000005	5112.92	5977.79	5395.31
RXN-13997	7908.67	5576.9	6783.72	8815.119999999999	3616.16	11163.13	6804.31	7324.72	10057.64	10419.71	7961.469999999999	9134.27	10048.19	6579.82
RXN-1401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	2.0	1.0	61.0	8.879999999999999	0.0
RXN-14014	6947.65	4968.2	6463.47	7579.82	3464.08	11249.13	5940.31	5906.8	9481.47	9916.79	6423.3	6618.92	7750.039999999999	5544.72
RXN-14023	30.0	31.0	67.0	279.0	50.0	154.0	16.0	434.5	36.0	71.0	209.0	340.0	545.0	72.0
RXN-14025	17371.19	15280.53	17648.870000000003	14645.98	10013.75	11619.759999999998	13368.2	9094.38	9182.25	13047.5	10099.55	10958.41	12253.46	12522.68
RXN-14029	7175.65	5313.2	6281.3	8845.85	3457.08	5073.29	5780.76	5883.75	4612.98	7888.79	6781.030000000001	7962.08	8287.2	5525.55
RXN-1404	3.0	0.0	0.0	0.0	0.0	17.5	0.0	35.33	32.0	18.08	38.0	41.0	44.25	0.0
RXN-14040	0.0	1.0	0.0	0.0	0.0	1.29	3.14	0.0	0.0	0.0	0.0	0.0	2.88	0.0
RXN-14047	6290.65	4790.33	6102.93	6836.2	3346.08	10368.61	5270.09	5292.83	8783.31	9155.12	5770.83	6924.549999999999	7167.82	5027.27
RXN-14054	0.0	73.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-14063	2392.82	1348.7	1115.54	4412.129999999999	523.3299999999999	2100.75	2658.67	3505.89	3620.14	2006.04	3951.97	4482.92	4203.3	2343.05
RXN-14064	5383.58	4206.5	5521.8	5754.48	3034.5	3305.3	3654.31	2489.7200000000003	869.46	3516.46	3587.17	3651.37	3771.92	3940.67
RXN-14065	5822.0	4488.17	5971.43	4818.58	3218.83	9641.82	4533.28	3414.05	8150.57	8881.29	4002.91	4024.54	4905.469999999999	4277.09
RXN-14073	8755.08	4056.16	9557.15	8462.25	5590.33	17474.44	5804.81	4268.4400000000005	12975.3	11479.67	5142.14	7304.91	5994.48	5135.59
RXN-14089	0.0	0.0	0.0	0.0	0.0	5549.0	6.0	0.0	5765.35	4672.75	0.0	0.0	0.0	0.0
RXN-14090	5383.58	4206.5	5521.8	5754.48	3034.5	3305.3	3654.31	2489.7200000000003	869.46	3516.46	3587.17	3651.37	3771.92	3940.67
RXN-14091	5383.58	4206.5	5521.8	5754.48	3034.5	3305.3	3654.31	2489.7200000000003	869.46	3516.46	3587.17	3651.37	3771.92	3940.67
RXN-14092	30.0	0.0	17.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-14098	41.0	81.5	0.79	942.87	0.0	18.6	26.0	0.0	0.0	0.0	89.14	168.0	131.38	5.0
RXN-14099	41.0	81.5	0.79	942.87	0.0	18.6	26.0	0.0	0.0	0.0	89.14	168.0	131.38	5.0
RXN-14100	41.0	81.5	0.79	942.87	0.0	18.6	26.0	0.0	0.0	0.0	89.14	168.0	131.38	5.0
RXN-14102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0
RXN-14112	5383.58	4206.5	5521.8	5754.48	3034.5	3305.3	3654.31	2489.7200000000003	869.46	3516.46	3587.17	3651.37	3771.92	3940.67
RXN-14113	5383.58	4206.5	5521.8	5754.48	3034.5	3305.3	3654.31	2489.7200000000003	869.46	3516.46	3587.17	3651.37	3771.92	3940.67
RXN-14115	5383.58	4206.5	5521.8	5754.48	3034.5	3305.3	3654.31	2489.7200000000003	869.46	3516.46	3587.17	3651.37	3771.92	3940.67
RXN-14116	32.0	74.0	48.0	0.0	3.0	50.29	16.64	86.14	22.71	71.03999999999999	41.0	72.28999999999999	249.6	60.5
RXN-14117	7560.15	5413.2	6494.97	9806.32	3498.08	10763.92	6163.29	5772.9400000000005	9210.95	9821.08	7022.469999999999	7254.87	8300.4	6014.22
RXN-14118	122.0	42.0	75.0	44.0	18.0	6025.79	368.64	173.47	5843.06	4802.12	264.0	209.29	298.6	277.0
RXN-14120	1271.0	2466.67	1191.5	2045.0	798.25	1061.87	1839.81	738.72	312.71	3169.37	792.25	1077.62	1806.52	858.25
RXN-14124	5383.58	4206.5	5521.8	5754.48	3034.5	3305.3	3654.31	2489.7200000000003	869.46	3516.46	3587.17	3651.37	3771.92	3940.67
RXN-14126	5383.58	4206.5	5521.8	5754.48	3034.5	3305.3	3654.31	2489.7200000000003	869.46	3516.46	3587.17	3651.37	3771.92	3940.67
RXN-14129	101.0	1.0	72.0	927.0	21.0	5924.39	110.64	136.28	5850.37	5039.33	107.0	263.58	280.92	0.0
RXN-14136	8755.08	4056.16	9557.15	8462.25	5590.33	17474.44	5804.81	4268.4400000000005	12975.3	11479.67	5142.14	7304.91	5994.48	5135.59
RXN-14139	64.5	2.5	59.0	24.0	15.25	30.79	16.64	43.39	1.71	56.29	20.75	70.29	47.6	45.75
RXN-14140	64.5	2.5	59.0	24.0	15.25	30.79	16.64	43.39	1.71	56.29	20.75	70.29	47.6	45.75
RXN-14142	653.6700000000001	101.0	307.25	498.17	107.33	400.04	678.64	1096.14	1475.38	789.29	2125.67	1453.04	2020.26	1365.83
RXN-14143	653.6700000000001	101.0	307.25	498.17	107.33	400.04	678.64	1096.14	1475.38	789.29	2125.67	1453.04	2020.26	1365.83
RXN-14147	0.0	1.0	0.0	0.0	6.0	56.29	22.14	15.14	1.71	8.29	0.0	7.29	18.02	0.0
RXN-14148	202.4	47.0	5.0	109.2	30.0	5695.79	34.64	276.0	365.67	252.0	538.0	264.6	282.82	105.6
RXN-14149	86.4	36.0	5.0	61.2	30.0	181.75	25.5	35.0	25.0	98.0	178.0	100.6	89.61	75.6
RXN-14150	111.4	36.0	5.0	117.2	30.0	181.75	54.5	108.0	25.0	98.0	201.0	143.6	185.61	84.6
RXN-14161	653.6700000000001	101.0	307.25	498.17	107.33	400.04	678.64	1096.14	1475.38	789.29	2125.67	1453.04	2020.26	1365.83
RXN-14176	0.0	0.0	0.0	0.0	0.0	5877.0	6.0	0.0	5777.35	4674.75	0.0	0.0	10.0	0.0
RXN-14177	4841.83	3874.5	5215.72	3429.01	2895.5	3235.2	3276.1400000000003	1738.05	527.79	502.54	1501.08	2021.04	1985.93	3177.59
RXN-14178	110.6	41.0	0.0	58.8	27.0	154.0	0.0	0.0	50.0	94.0	75.0	50.4	66.48	8.399999999999999
RXN-14179	27861.59	19098.97	32474.620000000003	22663.67	16993.08	58180.41	21859.620000000003	17053.28	38289.16	27062.44	16950.4	19580.21	21531.93	19296.76
RXN-14189	26.5	148.0	0.0	17.5	6.0	86.68	39.45	47.47	25.71	91.37	65.0	98.62	52.94	13.5
RXN-14192	7560.15	5413.2	6494.97	9806.32	3498.08	10763.92	6163.29	5772.9400000000005	9210.95	9821.08	7022.469999999999	7254.87	8300.4	6014.22
RXN-14197	101.0	1.0	72.0	927.0	21.0	5924.39	110.64	136.28	5850.37	5039.33	107.0	263.58	280.92	0.0
RXN-14204	0.0	3.0	0.0	0.0	0.0	31.62	9.42	2.33	0.0	2.33	0.0	0.0	5.76	0.0
RXN-14206	4.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	7.0	17.0	0.0	0.0
RXN-14207	7560.15	5413.2	6494.97	9806.32	3498.08	10763.92	6163.29	5772.9400000000005	9210.95	9821.08	7022.469999999999	7254.87	8300.4	6014.22
RXN-14224	643.2	585.5	306.79	2114.14	178.0	6646.89	559.81	1658.5	6284.83	5053.0	968.64	1277.13	1975.25	244.13
RXN-14225	643.2	585.5	306.79	2114.14	178.0	6646.89	559.81	1658.5	6284.83	5053.0	968.64	1277.13	1975.25	244.13
RXN-14227	17371.19	15280.53	17648.870000000003	14645.98	10013.75	11619.759999999998	13368.2	9094.38	9182.25	13047.5	10099.55	10958.41	12253.46	12522.68
RXN-14228	1271.0	2466.67	1191.5	2045.0	798.25	1061.87	1839.81	738.72	312.71	3169.37	792.25	1077.62	1806.52	858.25
RXN-14229	0.0	146.0	0.0	0.0	0.0	36.25	0.0	40.28	3.42	12.58	21.0	65.58	36.28	64.0
RXN-14236	74.0	31.0	62.0	308.0	50.0	195.0	94.0	272.5	36.6	34.0	266.0	372.0	544.0	40.0
RXN-14245	0.0	1.0	0.0	0.0	3.0	19.29	12.64	42.14	18.71	8.29	19.0	19.29	39.02	0.0
RXN-14247	345.2	88.2	67.0	255.6	17.0	107.25	224.0	630.0	1101.0	519.0	591.0	924.0	1020.33	559.0
RXN-14249	198.0	135.0	156.0	612.0	105.0	767.29	339.64	751.14	151.54	99.04	505.08	986.29	770.27	191.0
RXN-14260	9306.22	8118.74	8155.22	10384.579999999998	4423.91	17757.28	8633.310000000001	8703.970000000001	17786.42	15691.46	9609.8	10666.47	11750.15	7187.02
RXN-14261	9306.22	8118.74	8155.22	10384.579999999998	4423.91	17757.28	8633.310000000001	8703.970000000001	17786.42	15691.46	9609.8	10666.47	11750.15	7187.02
RXN-14262	0.0	146.0	0.0	0.0	0.0	36.25	0.0	40.28	3.42	12.58	21.0	65.58	36.28	64.0
RXN-14266	1409.8200000000002	955.2	559.5	2648.7	205.33	558.12	1196.59	1736.42	1532.73	978.87	2342.0	2632.0	2140.01	1284.05
RXN-14267	23015.26	15618.69	22083.870000000003	25931.82	12010.81	15743.669999999998	16882.73	19848.6	7040.75	21672.96	21405.14	24883.370000000003	32699.27	17874.37
RXN-14268	0.0	76.0	0.0	0.0	6.0	79.12	120.42	162.28	12.42	26.58	59.0	131.57999999999998	303.8	118.0
RXN-14270	6964.65	4936.7	6409.47	7317.32	3374.33	10551.63	5758.31	5017.05	8853.84	9578.04	5552.97	5780.92	6881.789999999999	5400.97
RXN-14272	1409.8200000000002	955.2	559.5	2648.7	205.33	558.12	1196.59	1736.42	1532.73	978.87	2342.0	2632.0	2140.01	1284.05
RXN-14273	1409.8200000000002	955.2	559.5	2648.7	205.33	558.12	1196.59	1736.42	1532.73	978.87	2342.0	2632.0	2140.01	1284.05
RXN-14274	0.0	76.0	0.0	0.0	6.0	79.12	120.42	162.28	12.42	26.58	59.0	131.57999999999998	303.8	118.0
RXN-14277	0.0	76.0	0.0	0.0	6.0	79.12	120.42	162.28	12.42	26.58	59.0	131.57999999999998	303.8	118.0
RXN-14278	0.0	146.0	0.0	0.0	0.0	36.25	0.0	40.28	3.42	12.58	21.0	65.58	36.28	64.0
RXN-14280	643.2	585.5	306.79	2114.14	178.0	6646.89	559.81	1658.5	6284.83	5053.0	968.64	1277.13	1975.25	244.13
RXN-14281	14033.24	13107.49	16541.760000000002	13787.25	8608.58	21034.32	13244.12	7760.6	21873.29	17339.51	9020.96	9923.74	9202.81	9850.86
RXN-14282	14033.24	13107.49	16541.760000000002	13787.25	8608.58	21034.32	13244.12	7760.6	21873.29	17339.51	9020.96	9923.74	9202.81	9850.86
RXN-14283	14033.24	13107.49	16541.760000000002	13787.25	8608.58	21034.32	13244.12	7760.6	21873.29	17339.51	9020.96	9923.74	9202.81	9850.86
RXN-14284	7836.07	5472.2	6744.47	9898.88	3695.41	11899.4	6745.95	7852.110000000001	10942.78	13004.75	8344.3	9644.21	11035.1	6507.97
RXN-14285	7836.07	5472.2	6744.47	9898.88	3695.41	11899.4	6745.95	7852.110000000001	10942.78	13004.75	8344.3	9644.21	11035.1	6507.97
RXN-14286	7836.07	5472.2	6744.47	9898.88	3695.41	11899.4	6745.95	7852.110000000001	10942.78	13004.75	8344.3	9644.21	11035.1	6507.97
RXN-14291	54.0	17.0	47.0	25.0	20.0	93.29	38.64	39.47	1.71	67.37	75.5	108.29	120.27	32.0
RXN-14304	106.0	140.0	32.5	80.67	30.0	254.87	436.64	226.14	107.71	2678.04	310.17	274.29	750.89	373.33
RXN-14314	1273.8200000000002	882.7	617.29	2405.13	368.33	1439.25	1441.17	2308.5	1640.83	1016.75	2041.22	2652.13	2722.7	1069.05
RXN-14338	1815.49	1108.7	823.3299999999999	4616.23	437.91	1748.6799999999998	2081.34	3419.75	2609.1000000000004	4447.75	3878.28	4573.21	4982.03	1999.13
RXN-14341	588.0	0.0	28.0	80.0	148.0	0.0	0.0	64.0	0.0	0.0	780.0	0.0	1308.0	748.0
RXN-14342	588.0	0.0	28.0	80.0	148.0	0.0	0.0	64.0	0.0	0.0	780.0	0.0	1308.0	748.0
RXN-14347	104.0	1.0	53.0	25.25	3.0	33.14	12.64	58.14	11.13	23.79	119.5	121.54	80.48	119.75
RXN-14353	7836.07	5472.2	6744.47	9898.88	3695.41	11899.4	6745.95	7852.110000000001	10942.78	13004.75	8344.3	9644.21	11035.1	6507.97
RXN-14354	9306.22	8118.74	8155.22	10384.579999999998	4423.91	17757.28	8633.310000000001	8703.970000000001	17786.42	15691.46	9609.8	10666.47	11750.15	7187.02
RXN-14364	65.0	0.0	12.0	0.0	0.0	0.0	32.0	12.0	0.0	7.5	97.5	67.0	150.5	0.0
RXN-14370	3159.33	1263.83	3857.93	2035.33	2094.5	1780.66	1635.5	910.5800000000002	268.0	167.67	860.58	1019.5	1099.7399999999998	1736.84
RXN-14371	8139.42	5764.4	6886.97	9061.68	3668.41	11191.53	6580.31	8059.97	10892.07	10539.46	8401.3	9326.52	10803.52	6294.82
RXN-14372	8139.42	5764.4	6886.97	9061.68	3668.41	11191.53	6580.31	8059.97	10892.07	10539.46	8401.3	9326.52	10803.52	6294.82
RXN-14380	1862.15	727.7	1211.0	2561.2	495.25	19378.79	1850.64	3571.39	18640.19	15015.04	3251.08	3625.09	4989.72	1743.3
RXN-14385	9625.39	6420.4	7758.76	11857.56	4008.99	12847.18	8912.619999999999	10361.33	18810.16	21489.37	12423.86	13298.13	15415.77	8658.1
RXN-14394	0.0	76.0	0.0	0.0	6.0	79.12	120.42	162.28	12.42	26.58	59.0	131.57999999999998	303.8	118.0
RXN-14398	0.0	0.0	2.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.75	4.5	2.25	0.0
RXN-14399	0.0	0.0	2.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.75	4.5	2.25	0.0
RXN-14403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.14	1.71	5.29	0.0	7.29	18.02	0.0
RXN-14461	6794.85	4756.2	6309.72	7292.48	3382.08	10559.57	5365.95	5470.47	9203.24	9405.46	6277.22	6888.969999999999	7871.119999999999	5359.02
RXN-14474	11554.66	7990.0	10946.52	7957.72	5875.0	6225.02	7905.0	4808.32	1207.0	1184.0	5631.0	5672.0	6795.98	9687.34
RXN-14475	116.2	142.0	9.5	964.6	12.0	101.33	40.0	219.0	45.0	2619.0	273.0	765.8	811.53	8.8
RXN-14517	6818.65	4838.2	6342.47	7054.82	3362.08	10529.13	5689.31	5181.8	8896.24	9616.04	5936.22	6320.92	7455.789999999999	5545.72
RXN-14531	6540.65	4802.2	6037.97	6878.379999999999	3292.08	4495.01	5266.67	5054.33	3051.1800000000003	1948.92	5269.22	6057.63	6264.19	5092.72
RXN-14567	1778.17	315.0	1524.75	1043.0	1179.33	1144.25	275.0	490.0	31.0	89.0	559.0	716.75	1384.58	1025.0
RXN-14569	6815.65	4838.2	6342.47	7054.82	3362.08	10529.13	5689.31	5173.47	8881.24	9598.71	5947.22	6306.92	7490.289999999999	5545.72
RXN-14570	7708.85	5504.7	6731.51	8285.02	3544.08	11192.38	7021.31	6803.8	10449.51	13385.04	8540.029999999999	8424.47	10022.07	6842.35
RXN-14571	73.0	10.0	272.0	31.0	0.0	36.0	390.0	53.0	0.0	0.75	390.0	0.0	228.08	229.0
RXN-14572	981.33	968.83	1989.1800000000003	728.33	837.5	772.6600000000001	1286.5	342.33000000000004	267.33	138.67	409.33	433.0	262.16	529.84
RXN-14576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0
RXN-14640	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0
RXN-14692	5065.03	3814.7	5242.72	5333.610000000001	2910.5	2838.01	3415.84	1854.58	525.0799999999999	797.17	1833.22	2674.41	2621.5	3207.59
RXN-14696	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-14697	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-14705	81.0	0.0	53.0	31.25	0.0	0.0	0.0	43.0	8.75	18.5	90.5	118.25	60.25	83.25
RXN-14706	81.0	0.0	53.0	31.25	0.0	0.0	0.0	43.0	8.75	18.5	90.5	118.25	60.25	83.25
RXN-14709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
RXN-14712	17280.76	12939.9	17292.120000000003	14247.68	9325.08	10891.43	13504.23	9539.38	4243.780000000001	11541.25	10640.69	11565.29	14293.33	13055.98
RXN-14716	0.0	1.0	0.0	0.0	3.0	28.79	12.64	15.14	1.71	5.29	0.0	7.29	18.02	0.0
RXN-14725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	34.0	0.0	0.0
RXN-14726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	34.0	0.0	0.0
RXN-14727	92.0	99.0	0.0	99.0	12.0	102.29	17.14	11.0	60.0	2620.75	60.0	193.0	69.75	0.0
RXN-14728	92.0	99.0	0.0	99.0	12.0	102.29	17.14	11.0	60.0	2620.75	60.0	193.0	69.75	0.0
RXN-14756	1034.83	963.83	1973.1800000000003	715.83	834.5	779.9100000000001	1281.5	353.33000000000004	288.33	181.42	422.33	465.0	411.91	476.84
RXN-14771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0
RXN-14774	0.0	76.0	0.0	0.0	6.0	79.12	120.42	162.28	12.42	26.58	59.0	131.57999999999998	303.8	118.0
RXN-14775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0
RXN-14777	0.0	1.0	0.0	0.0	3.0	28.79	12.64	15.14	1.71	5.29	0.0	7.29	18.02	0.0
RXN-14785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0
RXN-14788	0.0	76.0	0.0	0.0	6.0	79.12	120.42	162.28	12.42	26.58	59.0	131.57999999999998	303.8	118.0
RXN-14789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0
RXN-14793	0.0	76.0	0.0	0.0	6.0	79.12	120.42	162.28	12.42	26.58	59.0	131.57999999999998	303.8	118.0
RXN-14796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0
