run_accession	sample_accession	sample_alias	sample_title	fastq_ftp
SRR31227689	SAMN43511370	AG447	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/089/SRR31227689/SRR31227689_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/089/SRR31227689/SRR31227689_2.fastq.gz
SRR31227692	SAMN43511310	AG387	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/092/SRR31227692/SRR31227692_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/092/SRR31227692/SRR31227692_2.fastq.gz
SRR31227693	SAMN43511309	AG386	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/093/SRR31227693/SRR31227693_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/093/SRR31227693/SRR31227693_2.fastq.gz
SRR31227694	SAMN43511308	AG385	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/094/SRR31227694/SRR31227694_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/094/SRR31227694/SRR31227694_2.fastq.gz
SRR31227695	SAMN43511307	AG384	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/095/SRR31227695/SRR31227695_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/095/SRR31227695/SRR31227695_2.fastq.gz
SRR31227698	SAMN43511305	AG382	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/098/SRR31227698/SRR31227698_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/098/SRR31227698/SRR31227698_2.fastq.gz
SRR31227699	SAMN43511304	AG381	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/099/SRR31227699/SRR31227699_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/099/SRR31227699/SRR31227699_2.fastq.gz
SRR31227703	SAMN43511300	AG377	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/003/SRR31227703/SRR31227703_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/003/SRR31227703/SRR31227703_2.fastq.gz
SRR31227705	SAMN43511298	AG375	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/005/SRR31227705/SRR31227705_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/005/SRR31227705/SRR31227705_2.fastq.gz
SRR31227707	SAMN43511296	AG373	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/007/SRR31227707/SRR31227707_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/007/SRR31227707/SRR31227707_2.fastq.gz
SRR31227708	SAMN43510963	AG039	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/008/SRR31227708/SRR31227708_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/008/SRR31227708/SRR31227708_2.fastq.gz
SRR31227710	SAMN43511294	AG371	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/010/SRR31227710/SRR31227710_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/010/SRR31227710/SRR31227710_2.fastq.gz
SRR31227711	SAMN43511293	AG370	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/011/SRR31227711/SRR31227711_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/011/SRR31227711/SRR31227711_2.fastq.gz
SRR31227717	SAMN43511287	AG364	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/017/SRR31227717/SRR31227717_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/017/SRR31227717/SRR31227717_2.fastq.gz
SRR31227723	SAMN43511080	AG156	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/023/SRR31227723/SRR31227723_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/023/SRR31227723/SRR31227723_2.fastq.gz
SRR31227724	SAMN43511079	AG155	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/024/SRR31227724/SRR31227724_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/024/SRR31227724/SRR31227724_2.fastq.gz
SRR31227725	SAMN43511078	AG154	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/025/SRR31227725/SRR31227725_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/025/SRR31227725/SRR31227725_2.fastq.gz
SRR31227736	SAMN43511068	AG144	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/036/SRR31227736/SRR31227736_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/036/SRR31227736/SRR31227736_2.fastq.gz
SRR31227737	SAMN43511067	AG143	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/037/SRR31227737/SRR31227737_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/037/SRR31227737/SRR31227737_2.fastq.gz
SRR31227741	SAMN43511064	AG140	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/041/SRR31227741/SRR31227741_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/041/SRR31227741/SRR31227741_2.fastq.gz
SRR31227745	SAMN43511060	AG136	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/045/SRR31227745/SRR31227745_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/045/SRR31227745/SRR31227745_2.fastq.gz
SRR31227747	SAMN43511058	AG134	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/047/SRR31227747/SRR31227747_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/047/SRR31227747/SRR31227747_2.fastq.gz
SRR31227748	SAMN43511057	AG133	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/048/SRR31227748/SRR31227748_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/048/SRR31227748/SRR31227748_2.fastq.gz
SRR31227751	SAMN43511055	AG131	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/051/SRR31227751/SRR31227751_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/051/SRR31227751/SRR31227751_2.fastq.gz
SRR31227752	SAMN43511054	AG130	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/052/SRR31227752/SRR31227752_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/052/SRR31227752/SRR31227752_2.fastq.gz
SRR31227753	SAMN43511053	AG129	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/053/SRR31227753/SRR31227753_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/053/SRR31227753/SRR31227753_2.fastq.gz
SRR31227754	SAMN43511052	AG128	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/054/SRR31227754/SRR31227754_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/054/SRR31227754/SRR31227754_2.fastq.gz
SRR31227759	SAMN43511047	AG123	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/059/SRR31227759/SRR31227759_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/059/SRR31227759/SRR31227759_2.fastq.gz
SRR31227762	SAMN43511045	AG121	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/062/SRR31227762/SRR31227762_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/062/SRR31227762/SRR31227762_2.fastq.gz
SRR31227766	SAMN43511041	AG117	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/066/SRR31227766/SRR31227766_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/066/SRR31227766/SRR31227766_2.fastq.gz
SRR31227767	SAMN43511040	AG116	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/067/SRR31227767/SRR31227767_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/067/SRR31227767/SRR31227767_2.fastq.gz
SRR31227771	SAMN43511036	AG112	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/071/SRR31227771/SRR31227771_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/071/SRR31227771/SRR31227771_2.fastq.gz
SRR31227776	SAMN43511032	AG108	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/076/SRR31227776/SRR31227776_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/076/SRR31227776/SRR31227776_2.fastq.gz
SRR31227777	SAMN43511031	AG107	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/077/SRR31227777/SRR31227777_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/077/SRR31227777/SRR31227777_2.fastq.gz
SRR31227779	SAMN43511029	AG105	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/079/SRR31227779/SRR31227779_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/079/SRR31227779/SRR31227779_2.fastq.gz
SRR31227780	SAMN43511028	AG104	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/080/SRR31227780/SRR31227780_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/080/SRR31227780/SRR31227780_2.fastq.gz
SRR31227781	SAMN43511027	AG103	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/081/SRR31227781/SRR31227781_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/081/SRR31227781/SRR31227781_2.fastq.gz
SRR31227783	SAMN43510936	AG012	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/083/SRR31227783/SRR31227783_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/083/SRR31227783/SRR31227783_2.fastq.gz
SRR31227784	SAMN43510927	AG002	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/084/SRR31227784/SRR31227784_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/084/SRR31227784/SRR31227784_2.fastq.gz
SRR31227931	SAMN43549965	BF056	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/031/SRR31227931/SRR31227931_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/031/SRR31227931/SRR31227931_2.fastq.gz
SRR31227936	SAMN43549960	BF051	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/036/SRR31227936/SRR31227936_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/036/SRR31227936/SRR31227936_2.fastq.gz
SRR31227937	SAMN43549915	BF006	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/037/SRR31227937/SRR31227937_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/037/SRR31227937/SRR31227937_2.fastq.gz
SRR31227938	SAMN43549959	BF050	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/038/SRR31227938/SRR31227938_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/038/SRR31227938/SRR31227938_2.fastq.gz
SRR31227941	SAMN43549956	BF047	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/041/SRR31227941/SRR31227941_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/041/SRR31227941/SRR31227941_2.fastq.gz
SRR31227946	SAMN43549951	BF042	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/046/SRR31227946/SRR31227946_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/046/SRR31227946/SRR31227946_2.fastq.gz
SRR31227949	SAMN43549934	BF025	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/049/SRR31227949/SRR31227949_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/049/SRR31227949/SRR31227949_2.fastq.gz
SRR31227952	SAMN43550147	BF239	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/052/SRR31227952/SRR31227952_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/052/SRR31227952/SRR31227952_2.fastq.gz
SRR31227954	SAMN43550145	BF237	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/054/SRR31227954/SRR31227954_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/054/SRR31227954/SRR31227954_2.fastq.gz
SRR31227961	SAMN43550139	BF231	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/061/SRR31227961/SRR31227961_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/061/SRR31227961/SRR31227961_2.fastq.gz
SRR31227968	SAMN43550132	BF223	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/068/SRR31227968/SRR31227968_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/068/SRR31227968/SRR31227968_2.fastq.gz
SRR31227970	SAMN43550130	BF221	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/070/SRR31227970/SRR31227970_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/070/SRR31227970/SRR31227970_2.fastq.gz
SRR31227974	SAMN43550127	BF218	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/074/SRR31227974/SRR31227974_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/074/SRR31227974/SRR31227974_2.fastq.gz
SRR31227975	SAMN43550126	BF217	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/075/SRR31227975/SRR31227975_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/075/SRR31227975/SRR31227975_2.fastq.gz
SRR31227977	SAMN43550124	BF215	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/077/SRR31227977/SRR31227977_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/077/SRR31227977/SRR31227977_2.fastq.gz
SRR31227986	SAMN43550002	BF093	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/086/SRR31227986/SRR31227986_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/086/SRR31227986/SRR31227986_2.fastq.gz
SRR31227994	SAMN43549995	BF086	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/094/SRR31227994/SRR31227994_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/094/SRR31227994/SRR31227994_2.fastq.gz
SRR31227995	SAMN43549994	BF085	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/095/SRR31227995/SRR31227995_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/095/SRR31227995/SRR31227995_2.fastq.gz
SRR31227996	SAMN43549993	BF084	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/096/SRR31227996/SRR31227996_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/096/SRR31227996/SRR31227996_2.fastq.gz
SRR31228002	SAMN43549988	BF079	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/002/SRR31228002/SRR31228002_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/002/SRR31228002/SRR31228002_2.fastq.gz
SRR31228006	SAMN43549984	BF075	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/006/SRR31228006/SRR31228006_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/006/SRR31228006/SRR31228006_2.fastq.gz
SRR31228008	SAMN43549982	BF073	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/008/SRR31228008/SRR31228008_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/008/SRR31228008/SRR31228008_2.fastq.gz
SRR31228011	SAMN43549950	BF041	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/011/SRR31228011/SRR31228011_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/011/SRR31228011/SRR31228011_2.fastq.gz
SRR31228021	SAMN43550287	BF380	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/021/SRR31228021/SRR31228021_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/021/SRR31228021/SRR31228021_2.fastq.gz
SRR31228023	SAMN43550285	BF378	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/023/SRR31228023/SRR31228023_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/023/SRR31228023/SRR31228023_2.fastq.gz
SRR31228025	SAMN43550283	BF376	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/025/SRR31228025/SRR31228025_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/025/SRR31228025/SRR31228025_2.fastq.gz
SRR31228028	SAMN43550280	BF373	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/028/SRR31228028/SRR31228028_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/028/SRR31228028/SRR31228028_2.fastq.gz
SRR31228031	SAMN43550278	BF371	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/031/SRR31228031/SRR31228031_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/031/SRR31228031/SRR31228031_2.fastq.gz
SRR31228034	SAMN43550275	BF368	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/034/SRR31228034/SRR31228034_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/034/SRR31228034/SRR31228034_2.fastq.gz
SRR31228038	SAMN43550271	BF364	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/038/SRR31228038/SRR31228038_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/038/SRR31228038/SRR31228038_2.fastq.gz
SRR31228042	SAMN43550268	BF361	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/042/SRR31228042/SRR31228042_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/042/SRR31228042/SRR31228042_2.fastq.gz
SRR31228045	SAMN43550265	BF358	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/045/SRR31228045/SRR31228045_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/045/SRR31228045/SRR31228045_2.fastq.gz
SRR31228048	SAMN43550262	BF355	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/048/SRR31228048/SRR31228048_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/048/SRR31228048/SRR31228048_2.fastq.gz
SRR31228049	SAMN43550261	BF354	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/049/SRR31228049/SRR31228049_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/049/SRR31228049/SRR31228049_2.fastq.gz
SRR31228050	SAMN43550260	BF353	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/050/SRR31228050/SRR31228050_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/050/SRR31228050/SRR31228050_2.fastq.gz
SRR31228051	SAMN43549945	BF036	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/051/SRR31228051/SRR31228051_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/051/SRR31228051/SRR31228051_2.fastq.gz
SRR31228056	SAMN43550255	BF348	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/056/SRR31228056/SRR31228056_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/056/SRR31228056/SRR31228056_2.fastq.gz
SRR31228057	SAMN43550254	BF347	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/057/SRR31228057/SRR31228057_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/057/SRR31228057/SRR31228057_2.fastq.gz
SRR31228060	SAMN43550251	BF344	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/060/SRR31228060/SRR31228060_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/060/SRR31228060/SRR31228060_2.fastq.gz
SRR31228064	SAMN43550248	BF341	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/064/SRR31228064/SRR31228064_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/064/SRR31228064/SRR31228064_2.fastq.gz
SRR31228067	SAMN43550245	BF338	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/067/SRR31228067/SRR31228067_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/067/SRR31228067/SRR31228067_2.fastq.gz
SRR31228068	SAMN43550244	BF337	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/068/SRR31228068/SRR31228068_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/068/SRR31228068/SRR31228068_2.fastq.gz
SRR31228072	SAMN43550240	BF333	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/072/SRR31228072/SRR31228072_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/072/SRR31228072/SRR31228072_2.fastq.gz
SRR31228079	SAMN43550234	BF327	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/079/SRR31228079/SRR31228079_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/079/SRR31228079/SRR31228079_2.fastq.gz
SRR31228082	SAMN43550231	BF324	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/082/SRR31228082/SRR31228082_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/082/SRR31228082/SRR31228082_2.fastq.gz
SRR31228084	SAMN43549942	BF033	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/084/SRR31228084/SRR31228084_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/084/SRR31228084/SRR31228084_2.fastq.gz
SRR31228085	SAMN43550229	BF322	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/085/SRR31228085/SRR31228085_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/085/SRR31228085/SRR31228085_2.fastq.gz
SRR31228086	SAMN43550228	BF321	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/086/SRR31228086/SRR31228086_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/086/SRR31228086/SRR31228086_2.fastq.gz
SRR31228091	SAMN43550223	BF316	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/091/SRR31228091/SRR31228091_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/091/SRR31228091/SRR31228091_2.fastq.gz
SRR31228101	SAMN43550214	BF307	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/001/SRR31228101/SRR31228101_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/001/SRR31228101/SRR31228101_2.fastq.gz
SRR31228106	SAMN43549940	BF031	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/006/SRR31228106/SRR31228106_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/006/SRR31228106/SRR31228106_2.fastq.gz
SRR31228109	SAMN43550179	BF271	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/009/SRR31228109/SRR31228109_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/009/SRR31228109/SRR31228109_2.fastq.gz
SRR31228115	SAMN43550173	BF265	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/015/SRR31228115/SRR31228115_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/015/SRR31228115/SRR31228115_2.fastq.gz
SRR31228119	SAMN43549936	BF027	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/019/SRR31228119/SRR31228119_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/019/SRR31228119/SRR31228119_2.fastq.gz
